cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,gate_mode,tflops,bw,_tag
256,4,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,772.4327999999999,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM16_INLINEQUANT,0.0%,1010.8047,mxfp4_moe_g2_a4w4_NE257_H7168_E256_TOPK9_BM16_ATOMIC,0.0%,1783.2375,0,interleave,0.22,793.43,
256,8,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,778.6698,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM16_INLINEQUANT,0.0%,1018.2614,mxfp4_moe_g2_a4w4_NE257_H7168_E256_TOPK9_BM16_ATOMIC_NT,0.0%,1796.9312,0,interleave,0.44,787.43,
256,16,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,790.4588,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM16_INLINEQUANT,0.0%,1037.1629,mxfp4_moe_g2_a4w4_NE257_H7168_E256_TOPK9_BM16_ATOMIC_NT,0.0%,1827.6217,0,interleave,0.87,774.3,
256,32,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,815.7066,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM16_INLINEQUANT,0.0%,1074.3963,mxfp4_moe_g2_a4w4_NE257_H7168_E256_TOPK9_BM16_ATOMIC_NT,0.0%,1890.1029,0,interleave,1.68,748.89,
256,64,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,831.9823,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM16_INLINEQUANT,0.0%,1101.1546,mxfp4_moe_g2_a4w4_NE257_H7168_E256_TOPK9_BM16_ATOMIC_NT,0.0%,1933.1369,0,interleave,3.28,732.57,
256,128,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,838.5371,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM16_INLINEQUANT,0.0%,1117.2365,mxfp4_moe_g2_a4w4_NE257_H7168_E256_TOPK9_BM16_ATOMIC_NT,0.0%,1955.7736,0,interleave,6.49,724.8,
256,256,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,849.4563,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM16_INLINEQUANT,0.0%,1136.0809,mxfp4_moe_g2_a4w4_NE257_H7168_E256_TOPK9_BM16_ATOMIC_NT,0.0%,1985.5372,0,interleave,12.78,715.32,
256,512,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,866.8526,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM32_NT,0.0%,1190.3995,mxfp4_moe_g2_a4w4_NE257_H7168_E256_TOPK9_BM32_ATOMIC,0.0%,2057.2521,0,interleave,24.66,693.06,
256,1024,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,913.052,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM32_CACHED,0.0%,1255.3689,mxfp4_moe_g2_a4w4_NE257_H7168_E256_TOPK9_BM32_ATOMIC,0.0%,2168.4209,0,interleave,46.79,662.61,
256,2048,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,917.3067,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM128,0.0%,1316.7013,mxfp4_moe_g2_a4w4_NE257_H7168_E256_BM128_NONATOMIC,0.0%,2234.008,0,interleave,90.84,653.01,
256,4096,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,991.6871,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM128,0.0%,1544.0729,mxfp4_moe_g2_a4w4_NE257_H7168_E256_BM128_NONATOMIC,0.0%,2535.76,0,interleave,160.06,592.67,
256,8192,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1131.0286999999998,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM128,0.0%,1917.1896,mxfp4_moe_g2_a4w4_NE257_H7168_E256_BM128_NONATOMIC_CSHUFFLE,0.0%,3048.2183,0,interleave,266.3,521.93,
256,16384,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1360.8712,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM128,0.0%,2552.5319,mxfp4_moe_g2_a4w4_NE257_H7168_E256_BM128_NONATOMIC,0.0%,3913.4031,0,interleave,414.86,451.55,
256,32768,7168,256,257,9,ActivationType.Silu,torch.bfloat16,torch.float4_e2m1fn_x2,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,128,0,1714.9134,mxfp4_moe_g1_a4w4_NE257_H7168_E256_BM128,0.0%,3923.68,mxfp4_moe_g2_a4w4_NE257_H7168_E256_BM128_NONATOMIC,0.0%,5638.5934,0,interleave,575.85,375.88,
